"Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zonificacion","TipoProteccion","ANP","BuzoMonitor","HoraInicial","HoraFinal","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Abundancia"
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,11,11,NA,NA,NA,11,"ND","sp.","Gorgoniidae sp.",8
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,11,11,NA,NA,NA,11,"Eucidaris","thouarsii","Eucidaris thouarsii",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,11,11,NA,NA,NA,11,"Tripneustes","depressus","Tripneustes depressus",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,11,11,NA,NA,NA,11,"Pteria","sterna","Pteria sterna",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,11,11,NA,NA,NA,11,"Chama","sp.","Chama sp.",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,12,12,NA,NA,NA,12,"Phataria","unifascialis","Phataria unifascialis",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,12,12,NA,NA,NA,12,"ND","sp.","Gorgoniidae sp.",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,12,12,NA,NA,NA,12,"Eucidaris","thouarsii","Eucidaris thouarsii",14
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,12,12,NA,NA,NA,12,"ND","sp.","Gorgoniidae sp.",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,12,12,NA,NA,NA,12,"Hexaplex","princeps","Hexaplex princeps",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,12,12,NA,NA,NA,12,"Phataria","unifascialis","Phataria unifascialis",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Samuel Delgado",NA,NA,12,12,NA,NA,NA,12,"ND","sp.","Gorgoniidae sp.",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,19.5,19.5,NA,NA,NA,3,"Pentaceraster ","cumingi","Pentaceraster cumingi",9
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,19.5,19.5,NA,NA,NA,3,"ND","sp.","Gorgoniidae sp.",7
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,19.5,19.5,NA,NA,NA,3,"Astrodictyum ","","Astrodictyum sp.",4
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,19.5,19.5,NA,NA,NA,3,"Pentaceraster ","cumingi","Pentaceraster cumingi",3
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,19.5,19.5,NA,NA,NA,3,"Lobatus"," galeatus","Lobatus galeatus",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Echinaster","tenuispinus","Echinaster (Othilia) tenuispinus",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"ND","sp.","Gorgoniidae sp.",16
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Hexaplex","princeps","Hexaplex princeps",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Pteria","sterna","Pteria sterna",3
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Hyotissa","hyotis","Hyotissa hyotis",6
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Astrodictyum ","","Astrodictyum sp.",8
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Pentaceraster ","cumingi","Pentaceraster cumingi",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Pharia","pyramidata","Pharia pyramidata",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Echinaster","tenuispinus","Echinaster (Othilia) tenuispinus",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"ND","sp.","Gorgoniidae sp.",10
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Pteria","sterna","Pteria sterna",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Hyotissa","hyotis","Hyotissa hyotis",4
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Astrodictyum ","","Astrodictyum sp.",4
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Pentaceraster ","cumingi","Pentaceraster cumingi",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Pharia","pyramidata","Pharia pyramidata",4
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Echinaster","tenuispinus","Echinaster (Othilia) tenuispinus",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"ND","sp.","Gorgoniidae sp.",8
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Eucidaris","thouarsii","Eucidaris thouarsii",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Isostichopus","fuscus","Isostichopus fuscus",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Pteria","sterna","Pteria sterna",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Hyotissa","hyotis","Hyotissa hyotis",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Daniel Torres ",NA,NA,18.5,18.5,NA,NA,NA,4,"Astrodictyum ","","Astrodictyum sp.",3
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"Pentaceraster ","cumingi","Pentaceraster cumingi",3
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"Pharia","pyramidata","Pharia pyramidata",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"ND","sp.","Gorgoniidae sp.",25
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"Eucidaris","thouarsii","Eucidaris thouarsii",10
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"Hyotissa","hyotis","Hyotissa hyotis",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"Echinaster","tenuispinus","Echinaster (Othilia) tenuispinus",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"ND","sp.","Gorgoniidae sp.",11
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"Antipathes","galapagensis","Antipathes galapagensis",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"Eucidaris","thouarsii","Eucidaris thouarsii",7
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"Hexaplex","princeps","Hexaplex princeps",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"Pentaceraster ","cumingi","Pentaceraster cumingi",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"Asteropsis","carinifera","Asteropsis carinifera",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"Pharia","pyramidata","Pharia pyramidata",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"ND","sp.","Gorgoniidae sp.",13
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.7,18.7,NA,NA,NA,9,"Hyotissa","hyotis","Hyotissa hyotis",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Pharia","pyramidata","Pharia pyramidata",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Echinaster","tenuispinus","Echinaster (Othilia) tenuispinus",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"ND","sp.","Gorgoniidae sp.",8
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Eucidaris","thouarsii","Eucidaris thouarsii",3
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Hyotissa","hyotis","Hyotissa hyotis",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Pentaceraster ","cumingi","Pentaceraster cumingi",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Phataria","unifascialis","Phataria unifascialis",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"ND","sp.","Gorgoniidae sp.",8
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Eucidaris","thouarsii","Eucidaris thouarsii",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Hexaplex","princeps","Hexaplex princeps",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Hyotissa","hyotis","Hyotissa hyotis",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Pentaceraster ","cumingi","Pentaceraster cumingi",4
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Pharia","pyramidata","Pharia pyramidata",2
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Phataria","unifascialis","Phataria unifascialis",1
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"ND","sp.","Gorgoniidae sp.",19
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Eucidaris","thouarsii","Eucidaris thouarsii",3
7,10,2010,"Sonora","Bahia de Kino","Cueva del Biólogo",28.3775,-112.31467,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","José Torres",NA,NA,18.8,18.8,NA,NA,NA,10,"Hyotissa","hyotis","Hyotissa hyotis",1
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,1,"Phataria","unifascialis","Phataria unifascialis",12
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,1,"Eucidaris","thouarsii","Eucidaris thouarsii",5
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,1,"Panulirus","interruptus","Panulirus interruptus",1
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,1,"Phataria","unifascialis","Phataria unifascialis",10
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,1,"Eucidaris","thouarsii","Eucidaris thouarsii",13
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,1,"Pinctada","mazatlanica","Pinctada mazatlanica",2
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,1,"Pharia","pyramidata","Pharia pyramidata",3
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,1,"Phataria","unifascialis","Phataria unifascialis",17
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,1,"Echinaster","tenuispinus","Echinaster (Othilia) tenuispinus",3
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,1,"Eucidaris","thouarsii","Eucidaris thouarsii",20
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,1,"Tripneustes","depressus","Tripneustes depressus",4
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,1,"Panulirus","interruptus","Panulirus interruptus",1
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,2,"Pharia","pyramidata","Pharia pyramidata",1
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,2,"Phataria","unifascialis","Phataria unifascialis",7
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,2,"ND","sp.","Gorgoniidae sp.",2
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,2,"Eucidaris","thouarsii","Eucidaris thouarsii",20
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,2,"Tripneustes","depressus","Tripneustes depressus",4
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,2,"Spondylus","limbatus","Spondylus limbatus",2
27,10,2011,"Sonora","Bahia de Kino","Barra baya",28.3772,-112.31511,"Arrecife Rocoso","Zona de Pesca",NA,"Reserva de la Biosfera Isla San Pedro Mártir","Arturo Hernandez",NA,NA,5.2,5.2,NA,NA,NA,2,"Pharia","pyramidata","Pharia pyramidata",2
